1.25,3.1666666666666665,1.5
3.75,3.1666666666666665,1.5
6.25,3.1666666666666665,1.5
8.75,3.1666666666666665,1.5
1.25,9.5,1.5
3.75,9.5,1.5
6.25,9.5,1.5
8.75,9.5,1.5
1.25,15.833333333333332,1.5
3.75,15.833333333333332,1.5
6.25,15.833333333333332,1.5
8.75,15.833333333333332,1.5
